# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38
71 0.0294109 1.04589 1.04211 1.03631 1.03102 1.02661 1.02136 1.01724 1.01383 1.00906 1.0034 0.999203 0.994036 0.990042 0.98607 0.983315 0.979545 0.976206 0.97362 0.971523 0.969906 0.969554 0.9691 0.969097 0.969094 0.969092 0.969091 0.96909 0.969089 0.969088 0.969088 0.969087 0.969087 0.969087 0.969087 0.969087 0.969087 0.969087 0.969087
72 0 1.04588 1.04203 1.03623 1.03093 1.02653 1.02127 1.01716 1.01375 1.00897 1.00331 0.999118 0.99395 0.989956 0.985984 0.983228 0.979458 0.976119 0.973532 0.971435 0.969818 0.969466 0.969011 0.969008 0.969006 0.969004 0.969003 0.969002 0.969001 0.969 0.969 0.968999 0.968999 0.968999 0.968999 0.968999 0.968999 0.968999 0.968999
73 0.0552178 1.0457 1.04184 1.03604 1.03074 1.02634 1.02108 1.01697 1.01356 1.00878 1.00312 0.998923 0.993754 0.98976 0.985786 0.983031 0.979259 0.97592 0.973332 0.971235 0.969618 0.969265 0.968811 0.968808 0.968805 0.968804 0.968802 0.968801 0.9688 0.9688 0.968799 0.968799 0.968799 0.968798 0.968798 0.968798 0.968798 0.968798 0.968798
74 0.0377359 1.04563 1.04177 1.03597 1.03067 1.02627 1.02101 1.0169 1.01349 1.00871 1.00305 0.998852 0.993682 0.989687 0.985714 0.982958 0.979186 0.975846 0.973259 0.971161 0.969544 0.969192 0.968737 0.968734 0.968731 0.96873 0.968728 0.968727 0.968726 0.968726 0.968725 0.968725 0.968725 0.968724 0.968724 0.968724 0.968724 0.968724 0.968724
75 0.0302324 1.04572 1.04187 1.03607 1.03077 1.02637 1.02111 1.017 1.01358 1.00881 1.00315 0.99895 0.993781 0.989787 0.985814 0.983058 0.979286 0.975947 0.97336 0.971263 0.969645 0.969293 0.968839 0.968835 0.968833 0.968831 0.96883 0.968829 0.968828 0.968827 0.968827 0.968826 0.968826 0.968826 0.968826 0.968826 0.968826 0.968826 0.968826
76 0.0645368 1.04563 1.04177 1.03597 1.03067 1.02627 1.02101 1.0169 1.01348 1.00871 1.00305 0.998848 0.993678 0.989683 0.98571 0.982954 0.979182 0.975842 0.973254 0.971157 0.96954 0.969187 0.968733 0.96873 0.968727 0.968725 0.968724 0.968723 0.968722 0.968721 0.968721 0.968721 0.96872 0.96872 0.96872 0.96872 0.96872 0.96872 0.96872
77 0.0436005 1.045 1.04138 1.03549 1.03005 1.02511 1.0197 1.01506 1.01071 1.00535 0.999458 0.994819 0.989632 0.985621 0.98163 0.978863 0.975075 0.971722 0.969123 0.967016 0.965392 0.965038 0.964581 0.964578 0.964576 0.964574 0.964573 0.964571 0.964571 0.96457 0.964569 0.964569 0.964569 0.964569 0.964569 0.964569 0.964569 0.964569 0.964569
78 0 1.04467 1.04098 1.03502 1.02924 1.02434 1.0186 1.01344 1.00894 1.00358 0.997435 0.992907 0.98771 0.983691 0.979693 0.97692 0.973125 0.969764 0.96716 0.965049 0.963422 0.963067 0.96261 0.962606 0.962604 0.962602 0.962601 0.962599 0.962599 0.962598 0.962597 0.962597 0.962597 0.962597 0.962597 0.962597 0.962597 0.962597 0.962597
79 0.0416173 1.04463 1.04094 1.03497 1.02919 1.0243 1.01856 1.01339 1.0089 1.00354 0.997389 0.992861 0.987664 0.983645 0.979646 0.976873 0.973078 0.969717 0.967113 0.965002 0.963374 0.96302 0.962562 0.962559 0.962557 0.962555 0.962553 0.962552 0.962551 0.962551 0.96255 0.96255 0.96255 0.962549 0.962549 0.962549 0.962549 0.962549 0.962549
80 0 1.04484 1.04105 1.03465 1.02885 1.02351 1.01705 1.01157 1.00699 1.00129 0.995217 0.990679 0.98547 0.981442 0.977435 0.974655 0.970851 0.967483 0.964872 0.962757 0.961125 0.96077 0.960311 0.960308 0.960305 0.960303 0.960302 0.960301 0.9603 0.960299 0.960299 0.960299 0.960298 0.960298 0.960298 0.960298 0.960298 0.960298 0.960298
81 0.071218 1.04479 1.04099 1.03459 1.02879 1.02345 1.01699 1.01151 1.00693 1.00123 0.995155 0.990616 0.985407 0.981379 0.977371 0.974591 0.970787 0.967418 0.964808 0.962692 0.96106 0.960705 0.960246 0.960243 0.960241 0.960239 0.960237 0.960236 0.960235 0.960235 0.960234 0.960234 0.960233 0.960233 0.960233 0.960233 0.960233 0.960233 0.960233
82 0 1.04484 1.04073 1.03435 1.02823 1.0224 1.01576 1.01025 1.00543 0.999812 0.993731 0.989186 0.983969 0.979935 0.975921 0.973137 0.969327 0.965953 0.963339 0.96122 0.959586 0.95923 0.95877 0.958767 0.958765 0.958763 0.958761 0.95876 0.958759 0.958759 0.958758 0.958758 0.958758 0.958757 0.958757 0.958757 0.958757 0.958757 0.958757
83 0.0399625 1.04475 1.04053 1.03399 1.02757 1.02138 1.01473 1.00922 1.00439 0.998771 0.992684 0.988134 0.982912 0.978873 0.974855 0.972068 0.968254 0.964876 0.962259 0.960137 0.958501 0.958145 0.957685 0.957682 0.957679 0.957677 0.957676 0.957675 0.957674 0.957673 0.957673 0.957673 0.957672 0.957672 0.957672 0.957672 0.957672 0.957672 0.957672
84 0 1.04479 1.0406 1.03412 1.02782 1.02175 1.01511 1.0096 1.00478 0.999156 0.99307 0.988523 0.983302 0.979265 0.975249 0.972463 0.96865 0.965274 0.962658 0.960537 0.958902 0.958545 0.958086 0.958083 0.95808 0.958078 0.958077 0.958076 0.958075 0.958074 0.958074 0.958073 0.958073 0.958073 0.958073 0.958073 0.958073 0.958073 0.958073
85 0 1.04473 1.04046 1.03382 1.02732 1.02126 1.01461 1.0091 1.00427 0.998649 0.99256 0.98801 0.982787 0.978748 0.974729 0.971942 0.968127 0.964749 0.962132 0.96001 0.958374 0.958017 0.957557 0.957554 0.957552 0.95755 0.957548 0.957547 0.957546 0.957546 0.957545 0.957545 0.957545 0.957544 0.957544 0.957544 0.957544 0.957544 0.957544
86 0.0266271 1.04468 1.04041 1.03377 1.02727 1.02121 1.01456 1.00905 1.00422 0.998599 0.99251 0.98796 0.982737 0.978697 0.974678 0.971891 0.968076 0.964698 0.96208 0.959958 0.958322 0.957965 0.957505 0.957502 0.9575 0.957498 0.957496 0.957495 0.957494 0.957494 0.957493 0.957493 0.957493 0.957492 0.957492 0.957492 0.957492 0.957492 0.957492
87 0.0399625 1.04465 1.04039 1.03375 1.02725 1.02118 1.01454 1.00902 1.0042 0.998573 0.992484 0.987933 0.98271 0.97867 0.974651 0.971864 0.968049 0.964671 0.962053 0.959931 0.958294 0.957938 0.957478 0.957475 0.957472 0.95747 0.957469 0.957468 0.957467 0.957466 0.957466 0.957465 0.957465 0.957465 0.957465 0.957465 0.957465 0.957465 0.957465
88 0.0522015 1.0447 1.04041 1.03371 1.02714 1.02107 1.01442 1.00891 1.00408 0.998456 0.992367 0.987816 0.982592 0.978551 0.974532 0.971744 0.967929 0.96455 0.961932 0.959809 0.958173 0.957816 0.957356 0.957353 0.957351 0.957349 0.957347 0.957346 0.957345 0.957345 0.957344 0.957344 0.957344 0.957343 0.957343 0.957343 0.957343 0.957343 0.957343
89 0 1.04471 1.04043 1.03376 1.02722 1.02116 1.01451 1.009 1.00417 0.998545 0.992456 0.987905 0.982682 0.978642 0.974623 0.971836 0.96802 0.964642 0.962024 0.959902 0.958266 0.957909 0.957449 0.957446 0.957443 0.957442 0.95744 0.957439 0.957438 0.957437 0.957437 0.957437 0.957436 0.957436 0.957436 0.957436 0.957436 0.957436 0.957436
90 0 1.04471 1.0403 1.03346 1.02692 1.02086 1.01421 1.00869 1.00386 0.998237 0.992146 0.987594 0.982369 0.978328 0.974308 0.971519 0.967703 0.964323 0.961705 0.959582 0.957945 0.957588 0.957128 0.957125 0.957122 0.957121 0.957119 0.957118 0.957117 0.957116 0.957116 0.957116 0.957115 0.957115 0.957115 0.957115 0.957115 0.957115 0.957115
91 0 1.04463 1.04014 1.0333 1.02676 1.02069 1.01404 1.00853 1.0037 0.998071 0.991979 0.987426 0.9822 0.978158 0.974137 0.971349 0.967531 0.964151 0.961532 0.959409 0.957772 0.957415 0.956955 0.956951 0.956949 0.956947 0.956946 0.956945 0.956944 0.956943 0.956943 0.956942 0.956942 0.956942 0.956942 0.956942 0.956942 0.956942 0.956942
92 0.0562228 1.04468 1.04024 1.03341 1.02687 1.0208 1.01415 1.00863 1.0038 0.998179 0.992087 0.987535 0.98231 0.978268 0.974248 0.971459 0.967642 0.964263 0.961644 0.959521 0.957884 0.957527 0.957067 0.957064 0.957061 0.957059 0.957058 0.957057 0.957056 0.957055 0.957055 0.957054 0.957054 0.957054 0.957054 0.957054 0.957054 0.957054 0.957054
93 0.04219 1.04459 1.0401 1.03326 1.02672 1.02065 1.014 1.00849 1.00366 0.998031 0.991938 0.987386 0.982159 0.978117 0.974096 0.971307 0.96749 0.96411 0.96149 0.959367 0.95773 0.957373 0.956913 0.956909 0.956907 0.956905 0.956904 0.956902 0.956902 0.956901 0.9569 0.9569 0.9569 0.9569 0.9569 0.9569 0.956899 0.956899 0.956899
94 0 1.04471 1.04026 1.03339 1.02685 1.02078 1.01413 1.00862 1.00379 0.998162 0.992071 0.987518 0.982293 0.978251 0.974231 0.971442 0.967625 0.964246 0.961627 0.959504 0.957867 0.95751 0.95705 0.957046 0.957044 0.957042 0.957041 0.957039 0.957039 0.957038 0.957038 0.957037 0.957037 0.957037 0.957037 0.957037 0.957037 0.957037 0.957037
95 0.0802122 1.0446 1.03998 1.03311 1.02656 1.0205 1.01384 1.00833 1.0035 0.997869 0.991776 0.987222 0.981995 0.977952 0.97393 0.971141 0.967323 0.963942 0.961322 0.959199 0.957561 0.957204 0.956744 0.956741 0.956738 0.956736 0.956735 0.956734 0.956733 0.956732 0.956732 0.956731 0.956731 0.956731 0.956731 0.956731 0.956731 0.956731 0.956731
96 0 1.04457 1.03991 1.03303 1.02649 1.02042 1.01377 1.00825 1.00342 0.997793 0.991699 0.987145 0.981917 0.977874 0.973852 0.971063 0.967244 0.963863 0.961243 0.959119 0.957482 0.957125 0.956664 0.956661 0.956659 0.956657 0.956655 0.956654 0.956653 0.956653 0.956652 0.956652 0.956652 0.956651 0.956651 0.956651 0.956651 0.956651 0.956651
97 0.0274591 1.04445 1.03979 1.03291 1.02637 1.0203 1.01365 1.00813 1.0033 0.997668 0.991574 0.987019 0.981791 0.977747 0.973725 0.970934 0.967116 0.963734 0.961114 0.95899 0.957352 0.956995 0.956534 0.956531 0.956529 0.956527 0.956525 0.956524 0.956523 0.956523 0.956522 0.956522 0.956522 0.956521 0.956521 0.956521 0.956521 0.956521 0.956521
98 0.0880057 1.04441 1.03975 1.03287 1.02633 1.02026 1.01361 1.00809 1.00326 0.997629 0.991534 0.986979 0.981751 0.977707 0.973684 0.970894 0.967075 0.963693 0.961073 0.958949 0.957311 0.956954 0.956493 0.95649 0.956488 0.956486 0.956484 0.956483 0.956482 0.956482 0.956481 0.956481 0.956481 0.95648 0.95648 0.95648 0.95648 0.95648 0.95648
99 0 1.04484 1.04054 1.03411 1.0278 1.02163 1.01478 1.00919 1.00421 0.998585 0.992496 0.987946 0.982723 0.978683 0.974664 0.971877 0.968062 0.964684 0.962066 0.959944 0.958307 0.957951 0.957491 0.957488 0.957485 0.957483 0.957482 0.957481 0.95748 0.957479 0.957479 0.957479 0.957478 0.957478 0.957478 0.957478 0.957478 0.957478 0.957478
100 0.0302324 1.04482 1.04052 1.03393 1.02757 1.0214 1.01454 1.00895 1.00397 0.998349 0.992259 0.987707 0.982482 0.978442 0.974422 0.971634 0.967818 0.964439 0.96182 0.959698 0.958061 0.957705 0.957244 0.957241 0.957239 0.957237 0.957235 0.957234 0.957233 0.957233 0.957232 0.957232 0.957232 0.957232 0.957231 0.957231 0.957231 0.957231 0.957231
101 0 1.0448 1.0405 1.03381 1.02741 1.02124 1.01439 1.00879 1.00381 0.998188 0.992097 0.987544 0.982319 0.978278 0.974257 0.971469 0.967652 0.964272 0.961653 0.95953 0.957893 0.957537 0.957077 0.957073 0.957071 0.957069 0.957067 0.957066 0.957066 0.957065 0.957064 0.957064 0.957064 0.957064 0.957064 0.957064 0.957063 0.957063 0.957063
102 0 1.0448 1.04024 1.03346 1.02705 1.02088 1.01402 1.00843 1.00344 0.997815 0.991722 0.987168 0.98194 0.977897 0.973876 0.971086 0.967268 0.963887 0.961267 0.959143 0.957505 0.957148 0.956688 0.956685 0.956682 0.956681 0.956679 0.956678 0.956677 0.956676 0.956676 0.956676 0.956675 0.956675 0.956675 0.956675 0.956675 0.956675 0.956675
103 0 1.04472 1.04002 1.03323 1.02682 1.02065 1.01379 1.0082 1.00321 0.997583 0.991488 0.986933 0.981705 0.977661 0.973638 0.970848 0.967028 0.963647 0.961026 0.958902 0.957264 0.956907 0.956446 0.956443 0.95644 0.956439 0.956437 0.956436 0.956435 0.956434 0.956434 0.956434 0.956433 0.956433 0.956433 0.956433 0.956433 0.956433 0.956433
104 0.0430116 1.04476 1.04014 1.03335 1.02695 1.02077 1.01392 1.00832 1.00334 0.99771 0.991616 0.987061 0.981833 0.97779 0.973768 0.970978 0.967159 0.963778 0.961157 0.959033 0.957396 0.957039 0.956578 0.956575 0.956573 0.956571 0.956569 0.956568 0.956567 0.956567 0.956566 0.956566 0.956566 0.956565 0.956565 0.956565 0.956565 0.956565 0.956565
105 0.0692026 1.04462 1.03992 1.03314 1.02673 1.02056 1.0137 1.0081 1.00312 0.997487 0.991392 0.986836 0.981607 0.977563 0.973539 0.970749 0.966929 0.963547 0.960926 0.958802 0.957163 0.956806 0.956346 0.956343 0.95634 0.956338 0.956337 0.956336 0.956335 0.956334 0.956334 0.956333 0.956333 0.956333 0.956333 0.956333 0.956333 0.956333 0.956333
106 0 1.0448 1.04006 1.03321 1.0268 1.02063 1.01377 1.00817 1.00319 0.99756 0.991465 0.98691 0.981681 0.977637 0.973614 0.970823 0.967004 0.963622 0.961001 0.958877 0.957239 0.956882 0.956421 0.956418 0.956416 0.956414 0.956412 0.956411 0.95641 0.95641 0.956409 0.956409 0.956409 0.956409 0.956409 0.956408 0.956408 0.956408 0.956408
107 0.0978008 1.04466 1.03992 1.03306 1.02666 1.02048 1.01362 1.00802 1.00304 0.99741 0.991313 0.986758 0.981528 0.977483 0.97346 0.970669 0.966849 0.963467 0.960845 0.958721 0.957082 0.956725 0.956265 0.956261 0.956259 0.956257 0.956256 0.956255 0.956254 0.956253 0.956253 0.956252 0.956252 0.956252 0.956252 0.956252 0.956252 0.956252 0.956252
108 0.0382753 1.04465 1.0399 1.03305 1.02664 1.02047 1.01361 1.00801 1.00303 0.997396 0.9913 0.986744 0.981514 0.97747 0.973446 0.970655 0.966835 0.963453 0.960832 0.958707 0.957068 0.956711 0.956251 0.956248 0.956245 0.956243 0.956242 0.956241 0.95624 0.956239 0.956239 0.956238 0.956238 0.956238 0.956238 0.956238 0.956238 0.956238 0.956238
109 0.0492443 1.04454 1.03974 1.03317 1.026 1.01881 1.01125 1.00511 0.999733 0.994084 0.987967 0.983396 0.978148 0.97409 0.970052 0.967251 0.963418 0.960024 0.957393 0.955261 0.953616 0.953258 0.952796 0.952793 0.95279 0.952788 0.952787 0.952786 0.952785 0.952784 0.952784 0.952783 0.952783 0.952783 0.952783 0.952783 0.952783 0.952783 0.952783
110 0.0152643 1.0434 1.03853 1.03119 1.02274 1.01478 1.00614 0.999192 0.993784 0.988101 0.981948 0.977348 0.972068 0.967984 0.963921 0.961102 0.957245 0.953828 0.951181 0.949034 0.947379 0.947019 0.946553 0.94655 0.946547 0.946546 0.946544 0.946543 0.946542 0.946541 0.946541 0.946541 0.94654 0.94654 0.94654 0.94654 0.94654 0.94654 0.94654
111 0 1.04371 1.03837 1.03132 1.0229 1.01476 1.00655 0.999603 0.994198 0.988517 0.982366 0.977769 0.972491 0.968409 0.964347 0.96153 0.957674 0.954259 0.951613 0.949467 0.947813 0.947453 0.946987 0.946984 0.946982 0.94698 0.946978 0.946977 0.946976 0.946976 0.946975 0.946975 0.946975 0.946974 0.946974 0.946974 0.946974 0.946974 0.946974
112 0.0557584 1.04366 1.03832 1.03127 1.02285 1.0147 1.0065 0.999551 0.994146 0.988465 0.982313 0.977716 0.972438 0.968355 0.964294 0.961476 0.95762 0.954205 0.951558 0.949413 0.947758 0.947398 0.946933 0.946929 0.946927 0.946925 0.946923 0.946922 0.946921 0.946921 0.94692 0.94692 0.94692 0.94692 0.946919 0.946919 0.946919 0.946919 0.946919
113 0.0944034 1.04331 1.03788 1.03067 1.02185 1.01384 1.00563 0.99867 0.99326 0.987574 0.981417 0.976815 0.971532 0.967446 0.96338 0.96056 0.9567 0.953282 0.950633 0.948485 0.946829 0.946468 0.946003 0.945999 0.945997 0.945995 0.945994 0.945992 0.945992 0.945991 0.94599 0.94599 0.94599 0.94599 0.94599 0.945989 0.945989 0.945989 0.945989
114 0 1.04346 1.03813 1.03101 1.02238 1.01436 1.00615 0.999203 0.993796 0.988113 0.981959 0.97736 0.97208 0.967996 0.963933 0.961114 0.957257 0.95384 0.951193 0.949046 0.947391 0.947031 0.946565 0.946562 0.94656 0.946558 0.946556 0.946555 0.946554 0.946553 0.946553 0.946553 0.946552 0.946552 0.946552 0.946552 0.946552 0.946552 0.946552
115 0 1.04346 1.03786 1.03022 1.02158 1.01356 1.00535 0.998389 0.992977 0.987289 0.981131 0.976527 0.971243 0.967155 0.963089 0.960268 0.956406 0.952987 0.950337 0.948189 0.946532 0.946171 0.945706 0.945702 0.9457 0.945698 0.945696 0.945695 0.945694 0.945694 0.945693 0.945693 0.945693 0.945693 0.945692 0.945692 0.945692 0.945692 0.945692
116 0 1.0434 1.0377 1.03005 1.02141 1.01339 1.00517 0.998217 0.992804 0.987115 0.980955 0.976351 0.971066 0.966977 0.96291 0.960089 0.956227 0.952807 0.950156 0.948007 0.946351 0.945989 0.945524 0.94552 0.945518 0.945516 0.945514 0.945513 0.945512 0.945512 0.945511 0.945511 0.945511 0.945511 0.94551 0.94551 0.94551 0.94551 0.94551
117 0.045793 1.04337 1.03765 1.03 1.02136 1.01334 1.00512 0.998162 0.992749 0.98706 0.9809 0.976295 0.97101 0.966921 0.962853 0.960032 0.95617 0.952749 0.950099 0.94795 0.946293 0.945932 0.945466 0.945463 0.94546 0.945458 0.945457 0.945456 0.945455 0.945454 0.945454 0.945453 0.945453 0.945453 0.945453 0.945453 0.945453 0.945453 0.945453
118 0.0671193 1.04333 1.03763 1.02999 1.02134 1.01332 1.00511 0.998148 0.992735 0.987046 0.980885 0.976281 0.970995 0.966907 0.962839 0.960017 0.956155 0.952735 0.950084 0.947935 0.946278 0.945917 0.945451 0.945448 0.945445 0.945444 0.945442 0.945441 0.94544 0.945439 0.945439 0.945439 0.945438 0.945438 0.945438 0.945438 0.945438 0.945438 0.945438
119 0 1.04346 1.03791 1.03036 1.02172 1.0137 1.00549 0.998533 0.993122 0.987435 0.981277 0.976675 0.971391 0.967304 0.963238 0.960417 0.956557 0.953138 0.950488 0.948341 0.946684 0.946323 0.945858 0.945854 0.945852 0.94585 0.945848 0.945847 0.945846 0.945846 0.945845 0.945845 0.945845 0.945845 0.945845 0.945844 0.945844 0.945844 0.945844
120 0.0530094 1.04336 1.03758 1.03002 1.02138 1.01336 1.00514 0.998186 0.992773 0.987084 0.980924 0.97632 0.971034 0.966946 0.962878 0.960057 0.956195 0.952775 0.950124 0.947975 0.946319 0.945957 0.945492 0.945488 0.945486 0.945484 0.945482 0.945481 0.94548 0.94548 0.945479 0.945479 0.945479 0.945479 0.945478 0.945478 0.945478 0.945478 0.945478
121 0 1.04328 1.03727 1.02972 1.02107 1.01305 1.00483 0.99787 0.992455 0.986764 0.980602 0.975996 0.970709 0.966619 0.96255 0.959728 0.955864 0.952443 0.949791 0.947642 0.945984 0.945623 0.945157 0.945154 0.945151 0.945149 0.945148 0.945147 0.945146 0.945145 0.945145 0.945144 0.945144 0.945144 0.945144 0.945144 0.945144 0.945144 0.945144
122 0.0424382 1.04315 1.03714 1.02958 1.02094 1.01291 1.00469 0.997733 0.992317 0.986626 0.980463 0.975856 0.970568 0.966478 0.962408 0.959585 0.955721 0.9523 0.949648 0.947498 0.94584 0.945479 0.945013 0.945009 0.945007 0.945005 0.945003 0.945002 0.945001 0.945001 0.945 0.945 0.945 0.945 0.945 0.944999 0.944999 0.944999 0.944999
123 0.0838153 1.04311 1.03711 1.02955 1.02091 1.01288 1.00466 0.9977 0.992285 0.986593 0.98043 0.975823 0.970535 0.966444 0.962375 0.959552 0.955687 0.952266 0.949613 0.947464 0.945806 0.945445 0.944978 0.944975 0.944973 0.944971 0.944969 0.944968 0.944967 0.944967 0.944966 0.944966 0.944966 0.944965 0.944965 0.944965 0.944965 0.944965 0.944965
124 0.0510392 1.04321 1.03782 1.03064 1.0219 1.01388 1.00567 0.998713 0.993303 0.987617 0.98146 0.976859 0.971576 0.96749 0.963424 0.960605 0.956745 0.953327 0.950677 0.94853 0.946874 0.946513 0.946048 0.946044 0.946042 0.94604 0.946038 0.946037 0.946036 0.946036 0.946035 0.946035 0.946035 0.946035 0.946034 0.946034 0.946034 0.946034 0.946034
125 0.0418808 1.04456 1.04185 1.03683 1.02942 1.02422 1.0193 1.01531 1.01112 1.00715 1.00131 0.995364 0.989276 0.985013 0.979964 0.977192 0.973399 0.97004 0.967437 0.965327 0.963701 0.963346 0.962889 0.962885 0.962883 0.962881 0.962879 0.962878 0.962877 0.962877 0.962876 0.962876 0.962876 0.962875 0.962875 0.962875 0.962875 0.962875 0.962875
126 0 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05 1.05
